name,brand,ratingValue,ratingCount,gender_score,priceValue_score,timeOfDay_score,season_score,Woody & Earthy,Smoky & Leathery,Resinous & Balsamic,Citrus & Fresh,Green & Herbal,Warm & Spicy,Sweet & Gourmand,Floral,Powdery & Soft,Synthetic,Uncommon,notesBreakdown
Where Is My Juliet,Zara,3.9,20.0,2.0,2.0,0.54546,0.28571,0.2585,0.0,0.0,0.0,1.46627,2.94996,0.0,0.0,0.4807,0.0,0.0,"{'topnotes': ['Mint'], 'midnotes': ['Cinnamon'], 'bottomnotes': ['Sandalwood']}"
La Lumiere de Pamplemousse,Zara,4.1,21.0,0.33333,1.3125,0.73333,0.14286,0.0,0.0,0.0,0.63591,0.0,0.0,0.49055,0.90558,0.0,0.0,0.0,"{'topnotes': ['Orange'], 'midnotes': ['Jasmine'], 'bottomnotes': ['Sandalwood']}"
Agate Black,Zara,3.79,29.0,1.61111,1.41176,0.25,0.19149,0.0,2.18851,0.0,0.63591,0.24801,0.0,0.0,0.0,1.1661,0.0,0.0,"{'topnotes': ['Bergamot'], 'midnotes': ['Musk'], 'bottomnotes': ['Leather']}"
Unbreakable,Zara,4.06,18.0,1.75,0.75,0.28571,0.10526,0.26363,0.0,0.0,0.4647,0.0,0.0,0.0,0.0,1.1772,0.0,0.0,"{'topnotes': ['Mandarin Orange'], 'midnotes': ['Cedar'], 'bottomnotes': ['Musk']}"
Bugs Bunny,Zara,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63591,0.22759,0.0,0.0,0.98481,1.0478,0.0,0.0,"{'topnotes': ['Bergamot'], 'midnotes': ['Orange Blossom'], 'bottomnotes': ['Musk']}"
Zara Made To Fit,Zara,4.24,41.0,1.66667,1.0,0.69565,0.18269,0.12168,0.0,0.0,2.74507,0.30497,0.0,0.0,0.0,0.63153,0.0,0.0,"{'topnotes': ['Lemon', 'Orange'], 'midnotes': ['Sea Notes'], 'bottomnotes': ['Woody Notes', 'Musk']}"
White Tag,Zara,4.3,30.0,0.0,2.0,0.78947,0.21875,0.0,0.0,0.45742,1.46119,1.34721,0.0,0.0,1.48443,1.37223,0.0,0.0,"{'topnotes': ['Bergamot'], 'midnotes': ['Floral Notes', 'Tea'], 'bottomnotes': ['Musk', 'Amber']}"
Summer 9.0,Zara,3.93,43.0,0.66667,1.35294,0.46154,0.09155,0.68439,0.0,0.0,0.63591,0.292,0.31736,0.0,1.26937,0.0,0.0,0.0,"{'topnotes': ['Lemon', 'Mandarin Orange', 'Orange'], 'midnotes': ['Orris', 'Cardamom', 'Vetiver'], 'bottomnotes': ['Graperfuit', 'Amber', 'Petitgrain']}"
Zara Custom Tailored ,Zara,4.24,17.0,2.0,1.5,-0.11111,0.25,0.16948,0.0,0.55682,0.40516,1.35731,0.61004,0.0,0.0,0.41292,0.0,0.0,"{'topnotes': ['Ginger', 'Bergamot'], 'midnotes': ['Lavender', 'Cardamom'], 'bottomnotes': ['Sandalwood', 'Amber']}"
Brass Dream,Zara,4.22,18.0,1.0,1.33333,0.71429,0.0,1.11989,0.0,0.0,0.0,0.25052,0.37552,0.0,4.11728,0.59569,0.0,0.0,"{'topnotes': ['Cardamom'], 'midnotes': ['Iris'], 'bottomnotes': ['Virginia Cedar']}"
Zara Sport 675,Zara,3.94,18.0,2.0,-1.0,-0.22222,0.26316,0.0,0.0,0.0,0.28161,0.0,2.59125,0.0,3.13676,1.76555,0.0,0.0,"{'topnotes': ['Cumin', 'Bergamot', 'Musk', 'Violet', 'Cinnamon'], 'midnotes': [], 'bottomnotes': []}"
Comme d'Habitude,Zara,4.07,15.0,0.0,1.0,1.0,0.15625,0.0,0.0,0.0,5.51882,1.51437,0.0,0.47035,1.03021,0.0,0.0,0.0,"{'topnotes': ['Melon', 'Geranium', 'Mandarin Orange'], 'midnotes': [], 'bottomnotes': []}"
Destination Mars,Zara,3.78,23.0,1.0,2.0,0.92308,0.21154,0.18536,0.0,0.0,0.63591,0.26471,0.0,0.0,1.46583,0.0,0.0,0.0,"{'topnotes': ['Bergamot'], 'midnotes': ['Neroli'], 'bottomnotes': ['Cedar']}"
Side Effect,Initio Parfums Prives,4.35,6661.0,0.41962,-0.62615,-0.58135,0.30356,0.17124,2.60459,0.0,0.0,0.0,2.78011,0.62635,0.0,0.0,0.0,0.0,"{'topnotes': ['Rum', 'Tobacco', 'Hedione', 'Saffron', 'Sandalwood', 'Cinnamon'], 'midnotes': [], 'bottomnotes': []}"
Sauvage Elixir,Dior,4.32,13680.0,1.79547,-0.62422,-0.42256,0.3107,0.2073,0.0,1.26268,0.0,1.84444,3.85555,0.0,0.0,0.37843,0.0,0.0,"{'topnotes': ['Grapefruit', 'Cinnamon', 'Nutmeg', 'Cardamom'], 'midnotes': ['Lavender'], 'bottomnotes': ['Patchouli', 'Amber', 'Haitian Vetiver', 'Licorice', 'Sandalwood']}"
Santal 33,Le Labo,3.78,9575.0,0.18608,-0.88607,0.2608,0.20495,0.26363,1.07583,0.0,0.0,0.0,0.33457,0.0,1.31567,0.48781,0.0,0.0,"{'topnotes': ['Virginia Cedar', 'Papyrus', 'Cardamom', 'Iris', 'Amber', 'Leather', 'Sandalwood', 'Violet'], 'midnotes': [], 'bottomnotes': []}"
Sauvage,Dior,3.87,26427.0,1.72679,-0.24363,0.10427,0.19804,0.14152,0.0,0.55123,0.44338,2.2454,0.27542,0.0,0.0,0.67672,0.0,0.0,"{'topnotes': ['Pepper', 'Calabrian bergamot'], 'midnotes': ['Patchouli', 'elemi', 'Geranium', 'Lavender', 'Sichuan Pepper', 'Vetiver', 'Pink Pepper'], 'bottomnotes': ['Labdanum', 'Ambroxan', 'Cedar']}"
Dior Homme Parfum,Dior,4.55,8850.0,1.27427,-0.05396,-0.55759,0.31901,1.14781,2.8573,0.0,0.0,0.0,0.0,0.0,6.29797,0.69359,0.0,0.0,"{'topnotes': ['Tuscan Iris', 'Italian Orange'], 'midnotes': ['Rose', 'Leather'], 'bottomnotes': ['Agarwood (Oud)', 'Sandalwood', 'Cedar', 'Ambrette (Musk Mallow)']}"
Musk Therapy,Initio Parfums Prives,4.16,3939.0,-0.77582,-0.87169,0.60316,0.19054,0.17609,0.0,0.0,0.63591,0.9508,0.0,0.0,1.2683,1.56931,0.0,0.0,"{'topnotes': ['White Musk', 'Bergamot', 'Musk', 'Mandarin Orange', 'Black Currant', 'White Sandalwood', 'Hedione', 'Magnolia'], 'midnotes': [], 'bottomnotes': []}"
Another 13,Le Labo,4.04,5585.0,-0.14778,-0.84968,0.39066,0.21554,0.17257,0.98556,0.62052,0.0,0.0,0.0,0.0,0.6664,1.50136,0.0,0.0,"{'topnotes': ['Apple', 'Pear', 'Citruses'], 'midnotes': ['Jasmine', 'Moss', 'Amyl Salicylate', 'Ambrette (Musk Mallow)'], 'bottomnotes': ['Cetalox', 'Ambrettolide', 'Iso E Super', 'Helvetolide']}"
Dior Homme 2020,Dior,4.16,7166.0,1.62544,-0.08584,0.19166,0.20635,0.26363,0.0,0.40152,0.29761,0.2628,0.0,0.0,0.0,0.84999,0.0,0.0,"{'topnotes': ['Bergamot', 'elemi', 'Pink Pepper'], 'midnotes': ['Atlas Cedar', 'Cashmere Wood', 'Patchouli'], 'bottomnotes': ['Haitian Vetiver', 'White Musk', 'Iso E Super']}"
Gris Charnel Extrait,BDK Parfums,4.38,2375.0,0.45521,-0.48419,-0.33989,0.28565,1.03627,0.0,1.62903,0.0,0.30194,0.47503,0.51859,1.25782,0.49215,0.0,0.0,"{'topnotes': ['Fig', 'Cardamom', 'Black Tea'], 'midnotes': ['Bourbon Vetiver', 'Iris', 'Cistus Incanus'], 'bottomnotes': ['Tonka Bean', 'Cedar', 'Sandalwood', 'Indonesian Patchouli Leaf', 'Madagascar Vanilla']}"
Imagination,Louis Vuitton,4.56,4636.0,0.73601,-1.03344,0.53148,0.16307,0.0,0.0,0.3822,1.49359,0.71555,0.29905,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Calabrian bergamot', 'Citron', 'Sicilian Orange'], 'midnotes': ['Nigerian Ginger', 'Ceylon Cinnamon', 'Tunisian Neroli'], 'bottomnotes': ['Olibanum', 'Chinese Black Tea', 'Ambroxan', 'Guaiac Wood']}"
Ombre Nomade,Louis Vuitton,4.31,3876.0,1.12565,-0.93314,-0.59427,0.33023,0.14975,2.69858,1.66536,0.0,0.0,0.48306,0.48347,1.34944,0.0,0.0,0.0,"{'topnotes': ['Incense', 'Geranium', 'Saffron', 'Birch', 'Rose', 'Amberwood', 'Agarwood (Oud)', 'Benzoin', 'Raspberry'], 'midnotes': [], 'bottomnotes': []}"
Sauvage Eau de Parfum,Dior,4.2,10748.0,1.76502,-0.23203,-0.0526,0.24467,0.0,0.0,0.564,0.52074,2.50962,1.09323,0.0,0.71753,0.65537,0.0,0.0,"{'topnotes': ['Bergamot'], 'midnotes': ['Sichuan Pepper', 'Lavender', 'Nutmeg', 'Star Anise'], 'bottomnotes': ['Vanilla', 'Ambroxan']}"
Gris Charnel,BDK Parfums,4.22,5956.0,-0.08081,-0.35816,0.04325,0.24898,1.03897,0.0,0.56829,0.0,1.04974,0.53703,0.53578,1.42966,0.50014,0.0,0.0,"{'topnotes': ['Fig', 'Cardamom', 'Black Tea'], 'midnotes': ['Bourbon Vetiver', 'Iris'], 'bottomnotes': ['Tonka Bean', 'Sandalwood']}"
Pacific Chill,Louis Vuitton,4.47,2273.0,0.11386,-1.125,0.63711,0.17315,0.0,0.0,0.0,0.63591,1.23582,0.0,0.58163,0.0,0.0,0.0,0.0,"{'topnotes': ['Black Currant', 'Orange', 'Mint', 'Lemon', 'Citron', 'Coriander'], 'midnotes': ['May Rose', 'Apricot', 'Carrot Seeds', 'Basil'], 'bottomnotes': ['Ambrette', 'Fig', 'Dates']}"
Narcotic Delight,Initio Parfums Prives,4.19,1549.0,0.0486,-0.78465,-0.55263,0.29366,0.17977,2.1353,0.91323,0.0,0.0,1.49477,0.96186,0.73867,0.0,0.0,0.0,"{'topnotes': ['Cherry', 'Pink Pepper', 'Black Pepper'], 'midnotes': ['Hedione', 'Cognac', 'Rose'], 'bottomnotes': ['Patchouli', 'Tobacco', 'Vanilla', 'Cedar', 'Tonka']}"
Oud for Greatness,Initio Parfums Prives,4.27,6191.0,0.98836,-0.79631,-0.41677,0.3044,2.08772,0.99651,0.0,0.0,1.26471,0.61004,0.0,0.0,0.67744,2.11262,0.0,"{'topnotes': ['Saffron', 'Nutmeg', 'Lavender'], 'midnotes': ['Agarwood (Oud)'], 'bottomnotes': ['Patchouli', 'Musk']}"
Dior Homme Cologne 2022,Dior,4.52,2861.0,0.83566,-0.28684,0.71786,0.17054,0.0,0.0,0.0,0.63591,0.22504,0.0,0.0,0.88363,1.06702,0.0,0.0,"{'topnotes': ['Calabrian bergamot'], 'midnotes': ['Grapefruit blossom'], 'bottomnotes': ['White Musk']}"
Dior Homme Intense 2011,Dior,4.5,20894.0,1.09315,-0.04595,-0.52662,0.3117,1.26903,0.0,0.0,0.0,1.52196,0.0,0.0,5.33009,1.28529,0.0,0.0,"{'topnotes': ['Lavender'], 'midnotes': ['Iris', 'Pear', 'Ambrette (Musk Mallow)'], 'bottomnotes': ['Vetiver', 'Virginia Cedar']}"
L’Immensité ,Louis Vuitton,4.36,2175.0,1.19957,-1.07897,0.40543,0.14877,0.11727,0.0,0.64536,3.36878,1.62731,0.37881,0.0,0.0,0.6608,0.0,0.0,"{'topnotes': ['Bergamot', 'Grapefruit', 'Ginger'], 'midnotes': ['Water Notes', 'Geranium', 'Rosemary', 'Sage'], 'bottomnotes': ['Labdanum', 'Amber', 'Ambroxan']}"
Dior Homme Sport 2021,Dior,4.35,4137.0,1.64129,-0.05737,0.58149,0.12798,0.16365,0.0,0.42444,1.46848,0.34353,0.98583,0.0,0.0,0.0,2.15736,0.0,"{'topnotes': ['Bergamot', 'Lemon', 'Aldehydes'], 'midnotes': ['Pink Pepper', 'elemi'], 'bottomnotes': ['Amber', 'Woody Notes', 'Olibanum']}"
Afternoon Swim ,Louis Vuitton,4.4,2394.0,0.42558,-1.28123,0.68407,0.1636,0.0,0.0,0.0,0.63591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Bergamot', 'Mandarin Orange', 'Sicilian Orange', 'Ambergris', 'Ginger'], 'midnotes': [], 'bottomnotes': []}"
Absolute Aphrodisiac,Initio Parfums Prives,4.26,3234.0,-0.20736,-0.76929,-0.46313,0.28815,0.11645,4.23673,1.8077,0.0,0.0,0.0,0.44668,0.0,1.30445,0.0,0.0,"{'topnotes': ['White Flowers', 'Musk', 'Amber', 'Vanilla', 'Castoreum', 'Leather'], 'midnotes': [], 'bottomnotes': []}"
Paragon,Initio Parfums Prives,4.25,2368.0,0.10115,-0.75902,0.07692,0.24858,0.26363,0.0,0.0,0.41215,3.12839,0.30426,0.54553,0.0,0.0,0.0,0.0,"{'topnotes': ['Bergamot', 'Lavender', 'Sage'], 'midnotes': ['Palo Santo', 'Plum', 'Black Pepper'], 'bottomnotes': ['Sandalwood', 'Agarwood (Oud)']}"
Halfeti,Penhaligon's,4.21,3442.0,0.57486,-0.44984,-0.30698,0.27264,0.26363,1.11593,0.99633,0.0,0.37176,0.47166,0.0,0.88891,0.42782,0.0,0.0,"{'topnotes': ['Bergamot', 'Cardamom', 'Saffron', 'Grapefruit', 'Artemisia', 'Cypress Leaf'], 'midnotes': ['Bulgarian Rose', 'Nutmeg', 'Jasmine'], 'bottomnotes': ['Musk', 'Amber', 'Tonka Bean', 'Vanilla', 'Cedar', 'Leather', 'Sandalwood', 'Agarwood (Oud)']}"
The Noir 29,Le Labo,4.2,4660.0,-0.04159,-0.78939,0.0234,0.21169,0.26363,1.89727,0.0,0.32784,1.23839,0.0,0.70466,0.0,0.91782,0.0,0.0,"{'topnotes': ['Bergamot', 'Fig', 'Bay Leaf'], 'midnotes': ['Vetiver', 'Musk', 'Cedar'], 'bottomnotes': ['Hay', 'Tobacco']}"
Fahrenheit,Dior,4.02,19704.0,1.7151,-0.07922,-0.3025,0.27581,0.23438,3.22945,0.0,4.72389,1.17908,0.0,0.0,0.99189,0.0,0.0,0.0,"{'topnotes': ['Bergamot', 'Chamomile', 'Mandarin Orange', 'Hawthorn', 'Lavender', 'Cedar', 'Nutmeg Flower', 'Lemon'], 'midnotes': ['Lily-of-the-Valley', 'Honeysuckle', 'Jasmine', 'Carnation', 'Cedar', 'Sandalwood', 'Violet Leaf', 'Nutmeg'], 'bottomnotes': ['Patchouli', 'Musk', 'Amber', 'Tonka Bean', 'Vetiver', 'Leather']}"
Rehab,Initio Parfums Prives,4.26,3610.0,0.16839,-0.79974,0.10969,0.25483,0.26363,0.0,0.0,0.29753,1.45703,0.2758,0.0,0.0,1.02539,0.0,0.0,"{'topnotes': ['Bergamot', 'Lavender'], 'midnotes': ['Vetiver', 'Patchouli', 'Cedar'], 'bottomnotes': ['Sandalwood', 'Musk', 'Guaiac Wood']}"
Rouge Smoking,BDK Parfums,4.07,3486.0,-0.88667,-0.48902,-0.18586,0.25238,0.12651,0.0,2.57531,0.0,0.0,0.0,2.34369,0.0,1.32716,0.0,0.0,"{'topnotes': ['Cherry', 'Pink Pepper', 'Bergamot'], 'midnotes': ['Heliotrope', 'Black Vanilla Husk', 'Orange Blossom'], 'bottomnotes': ['White Musk', 'Tonka Bean', 'Cashmere Wood', 'Violet', 'Labdanum', 'Ambroxan']}"
The Matcha 26,Le Labo,4.12,2179.0,-0.19952,-0.84939,0.6582,0.1651,0.99173,0.0,0.0,0.38129,1.0432,0.0,0.51219,0.0,0.39806,0.0,0.0,"{'topnotes': ['Fig', 'Cedar', 'Vetiver', 'Matcha Tea', 'Bitter Orange'], 'midnotes': [], 'bottomnotes': []}"
Sauvage Parfum,Dior,4.06,4553.0,1.72369,-0.44824,-0.15459,0.26184,0.21306,0.0,2.49201,0.63591,0.35853,0.37441,0.46629,0.0,0.4522,0.0,0.0,"{'topnotes': ['Bergamot', 'elemi', 'Mandarin Orange'], 'midnotes': ['Sandalwood'], 'bottomnotes': ['Tonka Bean', 'Olibanum', 'Vanilla']}"
Psychedelic Love,Initio Parfums Prives,4.24,3123.0,-0.82163,-0.64686,-0.36927,0.31194,0.2445,0.0,2.49001,0.0,0.0,0.41872,2.73528,3.74176,0.75076,0.0,0.0,"{'topnotes': ['Bergamot', 'Ylang-Ylang'], 'midnotes': ['Hedione', 'Bulgarian Rose', 'Heliotrope'], 'bottomnotes': ['Myrrh', 'Sandalwood']}"
Tobacolor,Dior,4.16,2068.0,0.58918,-0.59717,-0.44044,0.31008,0.0,4.62211,0.5861,0.0,0.0,0.32978,3.88306,1.51939,0.0,0.0,0.0,"{'topnotes': ['Smoke', 'Tobacco', 'Amber', 'Honey', 'Citruses', 'Tobacco Leaf', 'Peach', 'Oriental notes', 'Plum', 'White Tobacco'], 'midnotes': [], 'bottomnotes': []}"
The Omniscient Mr Thompson,Penhaligon's,4.21,791.0,0.24944,-0.89136,-0.1579,0.26377,1.08269,0.0,2.10472,0.0,1.41306,0.0,0.47032,2.45195,0.67303,0.0,0.0,"{'topnotes': ['elemi', 'Pink Pepper', 'Lavender'], 'midnotes': ['Orris', 'Black Pepper', 'Geranium'], 'bottomnotes': ['Sesame', 'Vanilla', 'Oak']}"
Bergamote 22,Le Labo,4.16,3100.0,0.03929,-1.09426,0.78988,0.18523,0.15638,0.0,0.0,0.63591,0.31875,0.0,0.0,0.80044,0.0,0.0,0.0,"{'topnotes': ['Bergamot', 'Petitgrain', 'Musk', 'Orange Blossom', 'Amber', 'Vanilla', 'Cedar', 'Vetiver', 'Grapefruit'], 'midnotes': [], 'bottomnotes': []}"
The Blazing Mr Sam,Penhaligon's,4.35,1561.0,1.18805,-0.84238,-0.36697,0.29031,1.01599,1.80041,0.67297,0.0,0.23264,2.03362,0.47079,0.0,0.0,0.0,0.0,"{'topnotes': ['Cinnamon', 'Cardamom'], 'midnotes': ['Saffron', 'Cumin', 'Black Pepper'], 'bottomnotes': ['Cedar', 'Vanilla', 'Patchouli', 'Tobacco']}"
Fahrenheit Le Parfum,Dior,4.29,4593.0,1.57272,-0.02165,-0.42923,0.30497,0.0,1.27621,1.25167,5.19323,0.0,1.72785,0.6397,0.0,1.20269,0.0,0.0,"{'topnotes': ['Licorice', 'Sicilian Mandarin', 'Suede'], 'midnotes': ['Violet Leaf', 'Rum', 'Cumin', 'Coriander'], 'bottomnotes': ['Bourbon Vanilla']}"
The Tragedy of Lord George,Penhaligon's,4.13,2290.0,1.2574,-0.9981,-0.20158,0.25689,0.26363,0.0,1.25517,0.0,0.0,0.29794,0.43098,0.0,0.0,0.0,0.0,"{'topnotes': ['Amber', 'Brandy', 'Tonka Bean', 'Woodsy Notes'], 'midnotes': [], 'bottomnotes': []}"
Gris Dior,Dior,4.21,2645.0,-0.51526,-0.68506,0.31409,0.22191,4.69889,0.0,0.37226,0.35753,0.0,0.33118,0.0,1.96944,0.35185,0.0,0.0,"{'topnotes': ['Bergamot', 'Patchouli', 'Amber', 'Cedar', 'Rose', 'Sandalwood', 'Oakmoss'], 'midnotes': [], 'bottomnotes': []}"
Atomic Rose,Initio Parfums Prives,4.25,3005.0,-1.03987,-0.57068,-0.08117,0.25931,0.0,0.0,1.18073,0.36104,0.0,1.26719,0.0,2.66799,0.3404,0.0,0.0,"{'topnotes': ['Pink Pepper', 'Bergamot'], 'midnotes': ['Egyptian Jasmine', 'Bulgarian Rose', 'Turkish Rose'], 'bottomnotes': ['Madagascar Vanilla', 'Amber']}"
Luna,Penhaligon's,4.1,2275.0,-1.29281,-0.66507,0.68066,0.22773,0.14452,0.0,0.0,1.45261,0.3652,0.0,0.0,1.77104,0.51549,0.0,0.0,"{'topnotes': ['Bergamot', 'Lemon', 'Bitter Orange'], 'midnotes': ['Rose', 'Juniper Berries', 'Jasmine'], 'bottomnotes': ['Balsam Fir', 'Musk', 'Ambergris']}"
Blessed Baraka,Initio Parfums Prives,4.2,1992.0,0.39792,-0.61899,-0.41796,0.27522,0.23471,1.00938,0.74129,0.0,0.0,0.32705,0.0,0.0,1.72933,0.0,0.0,"{'topnotes': ['White Flowers', 'Musk', 'Amber', 'Vanilla', 'Sandalwood'], 'midnotes': [], 'bottomnotes': []}"
City Of Stars,Louis Vuitton,4.21,774.0,-0.45316,-1.1134,0.52764,0.19399,0.0,0.0,0.0,0.63591,0.0,0.0,0.0,0.83037,0.45402,0.0,0.0,"{'topnotes': ['Blood Mandarin', 'Bergamot', 'Blood Orange', 'Lime', 'Lemon'], 'midnotes': ['Tiare Flower'], 'bottomnotes': ['Sandalwood', 'Powdery Notes', 'Musk']}"
Eau Sauvage,Dior,4.23,5701.0,1.4623,-0.15271,0.72267,0.17387,2.42275,0.0,0.0,0.59012,1.16358,0.0,0.0,0.658,0.0,0.0,0.0,"{'topnotes': ['Bergamot', 'Fruity Notes', 'Caraway', 'Rosemary', 'Lemon', 'Basil'], 'midnotes': ['Patchouli', 'Orris Root', 'Jasmine', 'Hedione', 'Lavender', 'Carnation', 'Rose', 'Sandalwood', 'Coriander'], 'bottomnotes': ['Vetiver', 'Amber', 'Musk', 'Oakmoss']}"
Météore,Louis Vuitton,4.13,1086.0,1.07278,-1.19427,0.50577,0.17349,0.0,0.0,0.0,0.63591,0.26058,0.0,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Calabrian bergamot', 'Mandarin Orange', 'Sicilian Orange'], 'midnotes': ['Pepper', 'Indonesian Nutmeg', 'Pink Pepper', 'Tunisian Neroli', 'Guatemalan Cardamom'], 'bottomnotes': ['Java vetiver oil']}"
Crème de Cuir,BDK Parfums,3.97,1911.0,-0.15566,-0.44236,0.32946,0.17707,0.20873,1.4229,0.68734,0.44699,0.0,0.9955,0.61678,0.0,1.83859,0.0,0.0,"{'topnotes': ['Bergamot', 'Grapefruit', 'Pineapple', 'Mandarin Orange'], 'midnotes': ['Pepper', 'White Suede', 'Sandalwood', 'Pink Pepper'], 'bottomnotes': ['White Musk', 'Cashmeran', 'Birch', 'Gray Musk', 'Vanilla']}"
Pas Ce Soir Extrait,BDK Parfums,4.02,682.0,-0.54247,-0.54639,-0.0695,0.24594,1.23574,0.0,0.55753,1.35096,0.0,0.52681,0.81766,1.10217,0.65,0.0,0.0,"{'topnotes': ['Pear', 'Mandarin Orange', 'Black Pepper', 'Cacao Pod', 'Ginger'], 'midnotes': ['Peach', 'Moroccan Jasmine', 'Quince', 'Orange Blossom'], 'bottomnotes': ['Cashmeran', 'Vanilla', 'Indonesian Patchouli Leaf', 'Benzoin', 'Ambroxan']}"
Vanilla Diorama,Dior,4.14,2191.0,-0.21821,-0.69817,-0.30202,0.28382,0.19212,0.0,1.05228,0.39096,0.23422,1.70259,3.03585,0.0,0.42471,0.0,0.0,"{'topnotes': ['Pink Pepper', 'Lemon', 'Orange'], 'midnotes': ['Rum', 'Cardamom', 'Cacao'], 'bottomnotes': ['Patchouli', 'Sandalwood', 'Bourbon Vanilla']}"
Symphony,Louis Vuitton,4.42,631.0,-0.38272,-1.36364,0.48781,0.16088,0.0,0.0,0.0,0.63591,0.22378,0.33265,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Bergamot', 'Grapefruit', 'Ginger'], 'midnotes': [], 'bottomnotes': []}"
Rose 31,Le Labo,4.12,3365.0,-0.44034,-0.86047,0.32252,0.18188,0.99807,0.0,0.41604,0.0,0.26702,0.0,0.0,1.36053,0.98387,0.0,0.0,"{'topnotes': ['Rose', 'Cumin'], 'midnotes': ['Vetiver', 'Rose', 'Cedar'], 'bottomnotes': ['Musk', 'Olibanum', 'Guaiac Wood', 'Agarwood (Oud)', 'Labdanum']}"
Vanille Leather,BDK Parfums,4.05,748.0,-0.52732,-0.49458,-0.09772,0.26849,0.14009,2.28789,1.57901,0.0,0.0,0.0,0.0,7.16337,0.75076,0.0,0.0,"{'topnotes': ['Pink Pepper', 'Violet'], 'midnotes': ['Jasmine', 'Tuberose', 'Orange Blossom'], 'bottomnotes': ['Patchouli', 'Oak', 'Vanilla', 'Orris', 'Leather', 'Benzoin']}"
Ambre Nuit,Dior,4.41,1548.0,0.1293,-0.62306,-0.32774,0.25362,0.0,0.0,0.76426,0.0,0.0,0.0,0.0,2.14869,0.0,0.0,0.0,"{'topnotes': ['Amber', 'Turkish Rose'], 'midnotes': [], 'bottomnotes': []}"
312 Saint-Honoré ,BDK Parfums,3.79,575.0,-0.88298,-0.50446,0.58448,0.18562,0.0,0.0,0.56683,0.0,0.0,1.01911,0.50738,2.38643,1.66064,0.0,0.0,"{'topnotes': ['Pink Pepper', 'Angelica Root'], 'midnotes': ['Iris', 'Tonka Bean', 'Orange Blossom'], 'bottomnotes': ['White Musk', 'Ambrostar™', 'Thailand Oud', 'Ambroxan']}"
Fève Délicieuse,Dior,4.26,2976.0,-0.42559,-0.59683,-0.2332,0.28721,0.0,0.0,1.62184,0.0,0.25594,0.37373,6.7451,0.0,1.84057,0.0,0.0,"{'topnotes': ['Bergamot', 'Lavender', 'Mint'], 'midnotes': ['Sour Cherry', 'Freesia', 'Jasmine'], 'bottomnotes': ['Tonka Bean', 'Caramel', 'Vanilla', 'Milk', 'Cedar', 'Leather', 'Sandalwood', 'Cacao Pod', 'Benzoin', 'Praline']}"
The World According to Arthur,Penhaligon's,4.15,856.0,0.21854,-1.0506,-0.25141,0.28249,0.0,1.51072,2.99602,0.0,0.28024,0.32871,0.50087,0.67922,0.92794,0.0,0.0,"{'topnotes': ['Grapefruit', 'Vanilla', 'Incense'], 'midnotes': ['Clary Sage', 'Ambrette (Musk Mallow)'], 'bottomnotes': ['Tonka Bean', 'Incense']}"
Rouge Smoking Extrait,BDK Parfums,4.22,247.0,-0.14013,-0.70536,-0.56154,0.27134,0.16455,0.0,1.986,0.0,0.0,0.0,5.41946,0.0,2.41176,0.0,0.0,"{'topnotes': ['Cherry', 'Bergamot', 'Red Mandarin', 'Almond', 'Pink Pepper'], 'midnotes': ['Tonka Bean', 'Milk', 'Spanish Labdanum', 'Peru Balsam'], 'bottomnotes': ['Patchouli', 'Rum', 'Siam', 'Amber', 'Benzoin', 'Vanilla Absolute', 'Ambroxan', 'Oud']}"
Oud for Greatness Neo,Initio Parfums Prives,4.14,351.0,1.15534,-0.89583,-0.34104,0.28558,2.65699,1.04096,0.0,0.37801,1.79753,0.54254,0.0,0.0,0.0,2.21832,0.0,"{'topnotes': ['Bergamot', 'Saffron', 'Lavender', 'Fir', 'Agarwood'], 'midnotes': [], 'bottomnotes': []}"
Eau Sauvage Parfum 2017,Dior,4.4,2182.0,1.76065,0.075,0.2052,0.21326,2.94496,0.0,0.87059,0.62852,1.4784,0.0,0.0,0.0,0.0,0.0,0.0,"{'topnotes': ['Bergamot', 'Lavender', 'Citron'], 'midnotes': ['Haitian Vetiver'], 'bottomnotes': ['elemi']}"
Oud for Happiness,Initio Parfums Prives,3.89,1432.0,0.38565,-0.91417,-0.13243,0.2652,0.18122,0.0,1.0195,0.63591,1.11051,2.56903,0.67761,0.0,1.41979,0.0,0.0,"{'topnotes': ['Bergamot', 'Ginger'], 'midnotes': ['Licorice', 'Cedar', 'Agarwood (Oud)'], 'bottomnotes': ['Herbal Notes', 'Vanilla', 'Musk']}"
